"","DNA_dreid_irrigated_rep1_R1","DNA_dreid_irrigated_rep2_R1","DNA_dreid_irrigated_rep3_R1","DNA_dreid_irrigated_rep4_R1","DNA_dried_rainfed_rep1_R1","DNA_dried_rainfed_rep2_R1","DNA_dried_rainfed_rep3_R1","DNA_dried_rainfed_rep4_R1","DNA_fresh_irrigated_rep1_R1","DNA_fresh_irrigated_rep2_R1","DNA_fresh_irrigated_rep3_R1","DNA_fresh_irrigated_rep4_R1","DNA_fresh_rainfed_rep1_R1","DNA_fresh_rainfed_rep2_R1","DNA_fresh_rainfed_rep3_R1","DNA_fresh_rainfed_rep4_R1","DNA_incubated_irrigated_rep1_R1","DNA_incubated_irrigated_rep2_R1","DNA_incubated_irrigated_rep3_R1","DNA_incubated_irrigated_rep4_R1","DNA_incubated_rainfed_rep1_R1","DNA_incubated_rainfed_rep2_R1","DNA_incubated_rainfed_rep3_R1","DNA_incubated_rainfed_rep4_R1","DNA_reincubated_irrigated_rep1_R1","DNA_reincubated_irrigated_rep2_R1","DNA_reincubated_irrigated_rep3_R1","DNA_reincubated_irrigated_rep4_R1","DNA_reincubated_rainfed_rep1_R1","DNA_reincubated_rainfed_rep2_R1","DNA_reincubated_rainfed_rep3_R1","DNA_reincubated_rainfed_rep4_R1","RNA_dreid_irrigated_rep1_R1","RNA_dreid_irrigated_rep2_R1","RNA_dreid_irrigated_rep3_R1","RNA_dreid_irrigated_rep4_R1","RNA_dried_rainfed_rep1_R1","RNA_dried_rainfed_rep2_R1","RNA_dried_rainfed_rep3_R1","RNA_dried_rainfed_rep4_R1","RNA_fresh_irrigated_rep4_R1","RNA_fresh_rainfed_rep1_R1","RNA_fresh_rainfed_rep2_R1","RNA_fresh_rainfed_rep4_R1","RNA_incubated_irrigated_rep1_R1","RNA_incubated_irrigated_rep2_R1","RNA_incubated_irrigated_rep3_R1","RNA_incubated_irrigated_rep4_R1","RNA_incubated_rainfed_rep2_R1","RNA_reincubated_irrigated_rep1_R1","RNA_reincubated_irrigated_rep2_R1","RNA_reincubated_irrigated_rep3_R1","RNA_reincubated_irrigated_rep4_R1","RNA_reincubated_rainfed_rep1_R1","RNA_reincubated_rainfed_rep2_R1","RNA_reincubated_rainfed_rep3_R1","RNA_reincubated_rainfed_rep4_R1"
"RNA_dried_rainfed_rep2_R1",0.296432708563059,0.290248954229225,0.255573474456204,0.260194516580943,0.222111301105815,0.225638847738958,0.252599287633141,0.236839544830145,0.378116398489128,0.352984629721991,0.349397513073837,0.35201748595681,0.357588872134016,0.33998478959415,0.352235307553814,0.352290474205606,0.388590213638157,0.388179059110884,0.370063573405734,0.353902052196106,0.352138534383081,0.3538008039091,0.361477623544049,0.36477320947172,0.348688995694124,0.333321668569713,0.347139729744913,0.330267754214992,0.310453204501138,0.301537389839974,0.325291028642162,0.313263401832175,0.104297560630403,0.238159764251099,0.237418541984698,0.254668880489833,0.124054851371733,0,0.129538162575522,0.130317546718291,0.322223353570525,0.307295169857759,0.301337244957648,0.316093021408391,0.332221091698264,0.290580353729017,0.319748650095549,0.349243346114709,0.287199911615161,0.270180700038935,0.273796552381677,0.283763986143065,0.289619281837686,0.280718000050461,0.263367501192056,0.258233252228816,0.268491832526887
"RNA_dried_rainfed_rep3_R1",0.258497235836471,0.24132272068415,0.221411674989165,0.210457168918666,0.198793650766854,0.210270925619956,0.216817906374776,0.208735697587297,0.320319179071689,0.303900391504644,0.301215390888884,0.301896235588839,0.303135349714398,0.290085009843051,0.296928922201318,0.299564310899046,0.32970828469924,0.334475107039125,0.315785347948841,0.294471543049879,0.290201388603051,0.295735303284448,0.303118678917031,0.303861526230238,0.316673637373742,0.323426315026433,0.329072474887348,0.308317843243032,0.273733477404129,0.266102249828984,0.285225703829595,0.291903823226472,0.117275325556608,0.165467659790465,0.182590272521295,0.186500474093791,0.0922570636687178,0.129538162575522,0,0.068130433261362,0.290019830662302,0.24568340800967,0.269706819684225,0.291762609731737,0.275631489002195,0.222823313401367,0.270183972421883,0.303857029321351,0.211761058808917,0.248064920515368,0.248921160190036,0.246386696536055,0.249674650370687,0.235401215182492,0.222457113807249,0.205625796836622,0.22247896152046
"RNA_dried_rainfed_rep4_R1",0.291481575747833,0.25953583796158,0.232543579180486,0.231807397324489,0.224119634662769,0.234050863587974,0.244094865538596,0.225580964681633,0.357277917416055,0.330263142127148,0.329571229778925,0.33089264494338,0.3396966855783,0.325398324386825,0.333411276928356,0.328928948874781,0.36634373654069,0.35859165104791,0.341337317561725,0.321620430281812,0.328873886183728,0.33144792015917,0.339864930337336,0.334625458303565,0.333388799460867,0.320991908485703,0.331017105539153,0.30918193838387,0.29350782077633,0.287528567049195,0.305012090021391,0.296593580046262,0.128113582929468,0.150520208044085,0.155346091860951,0.169502997950143,0.0901944746526978,0.130317546718291,0.068130433261362,0,0.296854011923677,0.261219703259933,0.280725726294751,0.300098314219456,0.308519059086347,0.24013873949629,0.290720134951441,0.321116444906712,0.234700853771978,0.251281609329812,0.24207115042422,0.217240338470677,0.22403057338295,0.212507055571683,0.194547750956755,0.179018940704556,0.189816479958493
"RNA_fresh_irrigated_rep4_R1",0.406689365660397,0.372299450038428,0.3599121415854,0.336651182288831,0.382788936926493,0.402475703883921,0.384295408527228,0.382173639947018,0.319179095160107,0.265773838982786,0.252818123731434,0.252355982398866,0.283663959805767,0.281540535428793,0.286651731271459,0.263295471002615,0.364904987106151,0.36350358060993,0.344319234786846,0.326852116657661,0.350435972660912,0.356088423781165,0.352235919711869,0.353793767769155,0.366329231130707,0.371832405906042,0.368568577867546,0.348364553229382,0.365169649646186,0.352410297424309,0.36294300794085,0.364182642884448,0.319015569258817,0.259960164273055,0.270902700357273,0.241489666827928,0.316282681818764,0.322223353570525,0.290019830662302,0.296854011923677,0,0.127683992679012,0.108174440814592,0.0942755471558657,0.230867109585975,0.197478977776907,0.183270922977786,0.195041868862421,0.194130423520286,0.250964942828227,0.266357850692025,0.265501376512709,0.242015847145603,0.305666013128033,0.26027714659238,0.259968582784937,0.278619975146266
"RNA_fresh_rainfed_rep1_R1",0.373011837978042,0.352563865334321,0.345938867823626,0.319904499182826,0.345676670105035,0.379242392105065,0.357180174148255,0.360077774143107,0.286735950199038,0.25007145820059,0.243941977207099,0.240642312341647,0.243039088257173,0.259761088557117,0.258573640147518,0.245546086884884,0.331965218567022,0.342755027695905,0.327399947120975,0.309350240924976,0.303242823484171,0.324175213328571,0.319513815529255,0.326612146487547,0.352822398100424,0.382089586466206,0.368840247588927,0.349347796379919,0.339913213806629,0.33632190788844,0.34276685088799,0.360592330226566,0.296099596990121,0.234383384069866,0.26452605574519,0.229634650000419,0.242349016692489,0.307295169857759,0.24568340800967,0.261219703259933,0.127683992679012,0,0.126125965333646,0.144343322014559,0.205550748982481,0.188111397179442,0.202834549578,0.217760306893343,0.153601541146663,0.260497451823923,0.284414253262794,0.273140416655889,0.26309680697317,0.257410275215571,0.243411049596668,0.237347256309789,0.268061050334312
"RNA_fresh_rainfed_rep2_R1",0.392990970132263,0.377626899947724,0.363506972035985,0.341610070496499,0.380296986951681,0.39474484690555,0.379198363546841,0.379706404511201,0.309008841685821,0.27891821614956,0.267672554725307,0.26867639971661,0.29511334075856,0.265528821232403,0.276731914173428,0.269208370858705,0.354215832130154,0.365786709158017,0.341479850262393,0.327698405385797,0.34601460773302,0.339074905401492,0.336344142954208,0.347913914911025,0.363107287220561,0.377932846228985,0.374194421762185,0.355452263331115,0.364661673462859,0.346412329104099,0.360252583236817,0.365083705498663,0.30462454465851,0.248266204733047,0.258147030342661,0.229025600166567,0.291917223594261,0.301337244957648,0.269706819684225,0.280725726294751,0.108174440814592,0.126125965333646,0,0.128060514336614,0.212153240609145,0.204735845517068,0.183912608319188,0.203805358725059,0.153623582261593,0.24490054236835,0.268087817767276,0.262628776108439,0.237188303463645,0.284805192740319,0.228070925711924,0.240949226722444,0.266922087832667
"RNA_fresh_rainfed_rep4_R1",0.40012225064795,0.373606245288809,0.358780455769299,0.341428081009367,0.381230414637108,0.397873312478678,0.37674103899046,0.373500613071132,0.31619835788151,0.266039480127722,0.250894718772184,0.258650678723535,0.280716262795137,0.276108682685674,0.277742254318124,0.249903742393158,0.357445155386783,0.363081200716092,0.343132238249082,0.329336606196636,0.346604042313848,0.348537167865687,0.341227578432505,0.343789727733349,0.359710831936955,0.372513981773828,0.366758587755959,0.349884059263726,0.362803931920797,0.346431043429473,0.355835616683018,0.357511752009424,0.310238261941085,0.284820602736617,0.298421855276944,0.271863575707141,0.319624225610227,0.316093021408391,0.291762609731737,0.300098314219456,0.0942755471558657,0.144343322014559,0.128060514336614,0,0.231392817925564,0.216088390610766,0.192938462352326,0.209496209235566,0.197316718697352,0.253867353515815,0.288015590162599,0.285314858442066,0.26670718008861,0.317401969654962,0.275399717787172,0.26651826847762,0.291158998920117
"RNA_incubated_irrigated_rep1_R1",0.307595565162113,0.330111978698425,0.326194587747158,0.300002629531051,0.329791643637903,0.334689113995886,0.317665030111641,0.328147777614688,0.211909345176608,0.232531063764678,0.231048419424047,0.228427580675624,0.239102977584318,0.2181991713954,0.21560549347943,0.225738730401432,0.220445321151185,0.29668579048887,0.271324326973692,0.250754599143159,0.259228436219867,0.243887783234718,0.253586169524232,0.266395729428023,0.312523167757607,0.367359770275776,0.352120283629048,0.329324138906166,0.325238827355019,0.295996837543131,0.303545048350233,0.337791160080544,0.292818372031133,0.276639510095769,0.305629218773733,0.275801655494206,0.32082439942794,0.332221091698264,0.275631489002195,0.308519059086347,0.230867109585975,0.205550748982481,0.212153240609145,0.231392817925564,0,0.176934964529755,0.17993691256961,0.183940303260738,0.150791233817122,0.232354188663271,0.309467435190399,0.323448469756966,0.31259447708128,0.327538670127503,0.29096437068568,0.282455652542995,0.301179490755456
"RNA_incubated_irrigated_rep2_R1",0.31650620632369,0.27064987596985,0.272648489620693,0.243462955501247,0.295649175935939,0.314317429103905,0.282955061232887,0.281152523997123,0.274475090188589,0.219537880877755,0.228312654379931,0.224012057296845,0.239595618690043,0.244731523016742,0.238960160947617,0.223527665453439,0.270175718664038,0.241384363430861,0.232115069955086,0.213704549198546,0.246450291314786,0.256701040493572,0.252918546261298,0.240719969427775,0.297772971634508,0.311106165242704,0.303789947782544,0.28114600574086,0.279319489027759,0.268263442429509,0.271739557641338,0.295309253469954,0.273638842645306,0.175332370703576,0.220503223759473,0.188318389462464,0.270356668535193,0.290580353729017,0.222823313401367,0.24013873949629,0.197478977776907,0.188111397179442,0.204735845517068,0.216088390610766,0.176934964529755,0,0.144854527552991,0.190326920203249,0.145675255392869,0.223168111372115,0.21183309241116,0.228786345639552,0.227210416303154,0.255430962596535,0.223624895966466,0.212354786053026,0.2172366887895
"RNA_incubated_irrigated_rep3_R1",0.352962683077321,0.34265017301689,0.328663363618462,0.309164805501648,0.346827098836138,0.362600090833423,0.340542384643978,0.342043393203292,0.305346397707673,0.258787841081105,0.254058959934309,0.258658093195609,0.281202516481537,0.274190679441332,0.270987434458702,0.25427528767018,0.294509823140666,0.291886261539278,0.264548141343674,0.261100098374453,0.289503680321828,0.290426162239923,0.276893164995679,0.277652718413844,0.323506062214994,0.348217392704175,0.330831902047099,0.314236369368271,0.315918953341964,0.299990787081573,0.304815640279459,0.322610790993397,0.302169013653136,0.242213894773507,0.269948445142026,0.227756711131674,0.312284046379596,0.319748650095549,0.270183972421883,0.290720134951441,0.183270922977786,0.202834549578,0.183912608319188,0.192938462352326,0.17993691256961,0.144854527552991,0,0.104145491034302,0.139326078079254,0.247769334809439,0.263562000703266,0.259402073339545,0.234542673912854,0.299193759712157,0.241771018782574,0.250348134966801,0.266543920866953
"RNA_incubated_irrigated_rep4_R1",0.372174654533064,0.366575910404601,0.363029964880615,0.337515522217021,0.374122894098706,0.385751617163854,0.364815646693098,0.366732701775511,0.314669602815919,0.277427537460131,0.28054563349058,0.274462783056248,0.29359488446363,0.290831409706164,0.280769039262845,0.275526747657264,0.322227379242963,0.330305303659831,0.310863804585759,0.289708439409346,0.314603637248145,0.314686352302957,0.307706570706675,0.312676938212107,0.35167956760532,0.375966702103517,0.361187317903865,0.339459682920028,0.356600935577131,0.333068795092803,0.337688267981487,0.349553752365122,0.3299223088181,0.267421697989158,0.301953535423249,0.24778659716728,0.340188905868958,0.349243346114709,0.303857029321351,0.321116444906712,0.195041868862421,0.217760306893343,0.203805358725059,0.209496209235566,0.183940303260738,0.190326920203249,0.104145491034302,0,0.164877167801929,0.269896440395488,0.296289834671299,0.304140871859777,0.260139641350565,0.330644757739505,0.267824152422432,0.280593186970515,0.296446644616694
"RNA_incubated_rainfed_rep2_R1",0.327516863682096,0.333172635302159,0.320607046170584,0.296460995052054,0.326546430012087,0.340499986907398,0.323270471570097,0.326409526083724,0.278286940853354,0.261679272797052,0.256827766634298,0.25493885445478,0.265120584509504,0.252176865800762,0.250348181072966,0.253879576306696,0.286662002667922,0.311348005163063,0.287467983848015,0.270226112750802,0.279016398567191,0.2720133527745,0.275885639584153,0.284996165629846,0.32222827339116,0.361573017627247,0.346462147625904,0.326377996715458,0.317240663537356,0.29766300262632,0.306980021567022,0.333330782973876,0.274162496149848,0.205572426258392,0.231529353206289,0.190162985235924,0.248806042932907,0.287199911615161,0.211761058808917,0.234700853771978,0.194130423520286,0.153601541146663,0.153623582261593,0.197316718697352,0.150791233817122,0.145675255392869,0.139326078079254,0.164877167801929,0,0.234399971194536,0.25883873686634,0.240789147151799,0.221629559792785,0.252273174915639,0.193517823642196,0.201451468670729,0.229167227853564
"RNA_reincubated_irrigated_rep1_R1",0.346201979422842,0.296264120932566,0.292812375693373,0.272999313920799,0.335864380151938,0.346732294181237,0.322547277657284,0.313666115211972,0.326411382631394,0.300824653905482,0.294991352349783,0.301819684015221,0.316879296436479,0.302598871441927,0.308947400199816,0.299910079981827,0.324153750705779,0.330926821870759,0.307073653145049,0.296157250208936,0.309053890606313,0.311180654517588,0.308892005392076,0.310831829835298,0.236497863687779,0.253511474355449,0.249699100451761,0.230964341777258,0.268391770470849,0.240487799972284,0.239961547929223,0.246601034947236,0.251841419502214,0.230658916203286,0.236748483616438,0.233509896473713,0.282760312495243,0.270180700038935,0.248064920515368,0.251281609329812,0.250964942828227,0.260497451823923,0.24490054236835,0.253867353515815,0.232354188663271,0.223168111372115,0.247769334809439,0.269896440395488,0.234399971194536,0,0.179623297444783,0.187174226851093,0.19737071705892,0.250056984629167,0.198291652666566,0.154760126981026,0.174941948926145
"RNA_reincubated_irrigated_rep2_R1",0.409890868127167,0.276762403354855,0.261639531408115,0.25118155020503,0.360772479574988,0.377108800014229,0.351882692477342,0.329618132404788,0.395765508996073,0.349677904256279,0.344075802909827,0.344720321176798,0.364227748011086,0.36284778940055,0.367375771567991,0.350944497563715,0.406904607066038,0.362766055244885,0.348858929792844,0.341299773573637,0.363038196107672,0.370228074131644,0.385069791408068,0.365992627085992,0.300710165641936,0.228793613162504,0.248798069742245,0.226833440210098,0.274205838095681,0.277964658920906,0.271585770145133,0.253017066676469,0.290407629789576,0.167598088152188,0.179646786101487,0.197831275132367,0.277351245255303,0.273796552381677,0.248921160190036,0.24207115042422,0.266357850692025,0.284414253262794,0.268087817767276,0.288015590162599,0.309467435190399,0.21183309241116,0.263562000703266,0.296289834671299,0.25883873686634,0.179623297444783,0,0.0940722255029971,0.115446813911647,0.212052542510905,0.174892764099227,0.148666434564052,0.123533350190315
"RNA_reincubated_irrigated_rep3_R1",0.422875478837821,0.312998493454481,0.292496259907172,0.283674913224505,0.3754168095636,0.393243216727431,0.374989365665982,0.354671725121238,0.415329836641851,0.372580634840884,0.364025064174475,0.369606387664595,0.391195193382274,0.380979703644459,0.387672086486641,0.369963891059438,0.413158018582731,0.387111390367279,0.366077954352469,0.361957141724809,0.383595157197881,0.391404294108235,0.391750870593123,0.382693737836833,0.320314646286336,0.261209270368244,0.269262389614654,0.252926331865555,0.302400455001933,0.302007690573147,0.297168780697747,0.276591506317401,0.301169708340884,0.169339154179049,0.156027054813415,0.180351239177123,0.263148783709404,0.283763986143065,0.246386696536055,0.217240338470677,0.265501376512709,0.273140416655889,0.262628776108439,0.285314858442066,0.323448469756966,0.228786345639552,0.259402073339545,0.304140871859777,0.240789147151799,0.187174226851093,0.0940722255029971,0,0.081597134742476,0.194894874785361,0.153179125218274,0.125046493971825,0.10836305504982
"RNA_reincubated_irrigated_rep4_R1",0.426661193275921,0.324554252547446,0.308581766717927,0.291574463069386,0.379560390009454,0.398757466098453,0.381419037549709,0.363626060032209,0.413549765175875,0.37168389070413,0.36586734537359,0.366471537961421,0.387188018343752,0.379574807260795,0.383605072421681,0.37203045054313,0.420692601277627,0.397119797705969,0.378127482571571,0.366225755412724,0.386657170048825,0.395516117107203,0.3977143881486,0.392289361499753,0.34131071098547,0.293594202480525,0.300016382907303,0.273134988784601,0.319496934438006,0.319950172063899,0.317337416194525,0.301384899369307,0.308365330193987,0.155223520544535,0.161474286171488,0.146724791942484,0.266327110739668,0.289619281837686,0.249674650370687,0.22403057338295,0.242015847145603,0.26309680697317,0.237188303463645,0.26670718008861,0.31259447708128,0.227210416303154,0.234542673912854,0.260139641350565,0.221629559792785,0.19737071705892,0.115446813911647,0.081597134742476,0,0.193825445044286,0.125899247406814,0.126108402633444,0.121579535816335
"RNA_reincubated_rainfed_rep1_R1",0.413402865813923,0.341063468112979,0.326622685033154,0.312272768277369,0.352341345633463,0.387905984619716,0.372282751772753,0.359668459987375,0.406790175982457,0.376244671654305,0.368893101550796,0.368130085371181,0.371817809187015,0.378616477460051,0.382341424650485,0.379044941456705,0.415463163228192,0.399535735642185,0.382154044478686,0.370233200527065,0.363308759913178,0.389551569292764,0.395521324288934,0.389054873411967,0.353437453785474,0.331708803374708,0.334873897028978,0.318023918862988,0.298370461571718,0.317858039644851,0.323783790090707,0.316266995013998,0.296400379648209,0.198923498453226,0.180268593814525,0.196926059997741,0.211401454580496,0.280718000050461,0.235401215182492,0.212507055571683,0.305666013128033,0.257410275215571,0.284805192740319,0.317401969654962,0.327538670127503,0.255430962596535,0.299193759712157,0.330644757739505,0.252273174915639,0.250056984629167,0.212052542510905,0.194894874785361,0.193825445044286,0,0.131092878174994,0.156010022272617,0.155322453743184
"RNA_reincubated_rainfed_rep2_R1",0.399714497970178,0.332430573801365,0.318336284054285,0.302371480170756,0.354372749797227,0.375106491378785,0.35960862683766,0.343991837217171,0.390588121231906,0.359634528661413,0.352667276044574,0.354572977052773,0.366613655846823,0.35623320152239,0.36472592619692,0.358925258217409,0.399263717032555,0.387781661240013,0.367266876268095,0.353729860459338,0.363504782268134,0.37032095346765,0.376307697697311,0.373362091116801,0.328457204446997,0.316705997098707,0.314673106523779,0.298964948746742,0.302295822552935,0.292975646349597,0.301830002395308,0.297471170841463,0.281243585013222,0.16353425904087,0.149812059964688,0.139860007356687,0.226231352269347,0.263367501192056,0.222457113807249,0.194547750956755,0.26027714659238,0.243411049596668,0.228070925711924,0.275399717787172,0.29096437068568,0.223624895966466,0.241771018782574,0.267824152422432,0.193517823642196,0.198291652666566,0.174892764099227,0.153179125218274,0.125899247406814,0.131092878174994,0,0.108360096841026,0.112280423112325
"RNA_reincubated_rainfed_rep3_R1",0.392082964790178,0.320544301815785,0.305854908321947,0.290340450718959,0.350221595934752,0.373326130331076,0.353979279412488,0.337742830525477,0.386304144005816,0.352717947381605,0.350292966199579,0.348938083488832,0.361070622652983,0.35429149363444,0.359098732759283,0.351396021732434,0.390219237753184,0.376310508874454,0.358658339984348,0.344717532463404,0.356505238443937,0.366905478860858,0.357546172775329,0.366810604363881,0.314833437976963,0.294689488097754,0.295349171821976,0.275851073967561,0.289440653604632,0.289299431521041,0.281768827301598,0.275651857662455,0.270222887954394,0.164530817460515,0.157338467521149,0.158393731462673,0.216265180606988,0.258233252228816,0.205625796836622,0.179018940704556,0.259968582784937,0.237347256309789,0.240949226722444,0.26651826847762,0.282455652542995,0.212354786053026,0.250348134966801,0.280593186970515,0.201451468670729,0.154760126981026,0.148666434564052,0.125046493971825,0.126108402633444,0.156010022272617,0.108360096841026,0,0.0773136539694361
"RNA_reincubated_rainfed_rep4_R1",0.404566643875081,0.307790119625062,0.294211454499915,0.278592295747024,0.35445685186608,0.37211968219695,0.351644943940218,0.329575958065073,0.39185199384713,0.354385325398029,0.34962413558808,0.349666402246312,0.365286451425584,0.359636437093669,0.365668760601068,0.353206814250332,0.399200862728344,0.37214253014217,0.353610143725532,0.34094202025202,0.358105891065718,0.367605167393681,0.375935070795459,0.362120105043103,0.298567663673125,0.260688037639497,0.269074576547686,0.254565215115308,0.271074472874466,0.27062509770921,0.263494077841272,0.245507162152379,0.285643216322578,0.168015180643141,0.145617729741236,0.166106048861259,0.235591518016752,0.268491832526887,0.22247896152046,0.189816479958493,0.278619975146266,0.268061050334312,0.266922087832667,0.291158998920117,0.301179490755456,0.2172366887895,0.266543920866953,0.296446644616694,0.229167227853564,0.174941948926145,0.123533350190315,0.10836305504982,0.121579535816335,0.155322453743184,0.112280423112325,0.0773136539694361,0
